timestamp,open,high,low,close,volume
2025-12-04 10:30:00,93569.96,93569.96,93569.96,93569.96,0.0
2025-12-04 10:35:00,93569.96,93569.96,93569.96,93569.96,0.0
2025-12-04 10:40:00,93235.36,93235.36,93235.36,93235.36,0.0001
2025-12-04 10:45:00,93235.36,93235.36,93235.36,93235.36,0.0
2025-12-04 10:50:00,93241.52,93241.52,93241.52,93241.52,9e-05
2025-12-04 10:55:00,93275.87,93532.51,93182.61,93182.61,0.00213
2025-12-04 11:00:00,93182.61,93182.61,93182.61,93182.61,0.0
2025-12-04 11:05:00,93293.58,93293.58,93293.58,93293.58,5e-05
2025-12-04 11:10:00,93262.19,93262.19,93262.19,93262.19,0.00017
2025-12-04 11:15:00,93202.36,93202.36,92854.69,92854.69,0.00708
2025-12-04 11:20:00,93162.38,93162.38,93162.38,93162.38,0.00054
2025-12-04 11:25:00,93162.38,93162.38,93162.38,93162.38,0.0008
2025-12-04 11:30:00,92729.03,92821.86,92729.03,92821.86,0.00201
2025-12-04 11:35:00,92812.87,93071.91,92134.53,92267.67,0.07429
2025-12-04 11:40:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-04 11:45:00,92885.96,92970.97,92885.96,92970.97,0.00098
2025-12-04 11:50:00,92970.97,92970.97,92970.97,92970.97,0.0
2025-12-04 11:55:00,92970.97,92970.97,92970.97,92970.97,0.0
2025-12-04 12:00:00,92970.97,92970.97,92970.97,92970.97,0.0
2025-12-04 12:05:00,92954.53,92954.53,92954.53,92954.53,0.00054
2025-12-04 12:10:00,92954.53,92954.53,92954.53,92954.53,0.0
2025-12-04 12:15:00,92970.97,92970.97,92970.97,92970.97,0.00208
2025-12-04 12:20:00,92970.97,93120.07,92829.9,93120.07,0.18305
2025-12-04 12:25:00,92802.17,92828.44,92802.17,92828.44,0.00015
2025-12-04 12:30:00,92828.44,92828.44,92828.44,92828.44,0.0
2025-12-04 12:35:00,92936.28,92936.28,92936.28,92936.28,7e-05
2025-12-04 12:40:00,93070.58,93105.39,93070.58,93105.39,0.00044
2025-12-04 12:45:00,93105.39,93105.39,93105.39,93105.39,0.0
2025-12-04 12:50:00,93105.39,93105.39,93105.39,93105.39,0.0
2025-12-04 12:55:00,93105.39,93105.39,93105.39,93105.39,0.0
2025-12-04 13:00:00,92828.44,92828.44,92668.26,92668.26,0.00116
2025-12-04 13:05:00,92668.26,92668.26,92668.26,92668.26,0.0
2025-12-04 13:10:00,92668.26,92668.26,92668.26,92668.26,0.0
2025-12-04 13:15:00,92695.27,93052.21,91833.91,91833.91,0.01463
2025-12-04 13:20:00,92727.52,92773.92,92727.52,92773.92,0.00188
2025-12-04 13:25:00,92816.37,92816.37,92534.54,92668.26,0.00296
2025-12-04 13:30:00,92761.76,92802.17,92761.76,92802.17,0.00061
2025-12-04 13:35:00,92802.17,92802.17,92802.17,92802.17,0.0
2025-12-04 13:40:00,92802.17,92802.17,92802.17,92802.17,7e-05
2025-12-04 13:45:00,92534.54,92659.04,92534.54,92659.04,0.00102
2025-12-04 13:50:00,92534.54,92534.54,92534.54,92534.54,7e-05
2025-12-04 13:55:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 14:00:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 14:05:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 14:10:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 14:15:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 14:20:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 14:25:00,92668.26,92668.26,92668.26,92668.26,7e-05
2025-12-04 14:30:00,92802.16,92802.16,92756.78,92756.78,0.00194
2025-12-04 14:35:00,92619.84,92619.84,92619.84,92619.84,0.001
2025-12-04 14:40:00,92704.96,92704.96,92704.96,92704.96,0.00094
2025-12-04 14:45:00,92704.96,92704.96,92704.96,92704.96,0.0
2025-12-04 14:50:00,92668.25,92668.25,92001.59,92001.59,0.00195
2025-12-04 14:55:00,92001.58,92001.58,92001.58,92001.58,7e-05
2025-12-04 15:00:00,92134.53,92134.53,92134.53,92134.53,7e-05
2025-12-04 15:05:00,92267.67,92401.01,92267.67,92401.01,0.00014
2025-12-04 15:10:00,92534.54,92534.54,92534.54,92534.54,7e-05
2025-12-04 15:15:00,92668.26,92668.26,92668.26,92668.26,7e-05
2025-12-04 15:20:00,92802.17,92802.17,92802.17,92802.17,7e-05
2025-12-04 15:25:00,92802.17,92802.17,92802.17,92802.17,0.0
2025-12-04 15:30:00,92802.17,92802.17,92802.17,92802.17,0.0
2025-12-04 15:35:00,92668.26,93070.58,92668.26,93070.58,0.00035
2025-12-04 15:40:00,92866.84,93138.62,92866.84,93138.62,0.00222
2025-12-04 15:45:00,93138.62,93138.62,93138.62,93138.62,0.0
2025-12-04 15:50:00,93138.62,93138.62,93138.62,93138.62,0.0
2025-12-04 15:55:00,92936.28,92936.28,92936.28,92936.28,7e-05
2025-12-04 16:00:00,92936.28,92936.28,92936.28,92936.28,0.0
2025-12-04 16:05:00,92936.28,92936.28,92936.28,92936.28,0.0
2025-12-04 16:10:00,92802.17,92802.17,92802.17,92802.17,7e-05
2025-12-04 16:15:00,92936.28,92936.28,92936.28,92936.28,7e-05
2025-12-04 16:20:00,93030.93,93030.93,93030.93,93030.93,0.00042
2025-12-04 16:25:00,93030.93,93030.93,93030.93,93030.93,0.0
2025-12-04 16:30:00,93030.93,93030.93,93030.93,93030.93,0.0
2025-12-04 16:35:00,93030.93,93030.93,93030.93,93030.93,0.0
2025-12-04 16:40:00,93030.93,93030.93,93030.93,93030.93,0.0
2025-12-04 16:45:00,92655.59,92659.19,92655.59,92659.19,0.0019
2025-12-04 16:50:00,92659.19,92659.19,92659.19,92659.19,0.0
2025-12-04 16:55:00,92659.19,92659.19,92659.19,92659.19,0.0
2025-12-04 17:00:00,92659.19,92659.19,92659.19,92659.19,0.0
2025-12-04 17:05:00,92287.83,92580.02,92287.83,92580.02,0.01043
2025-12-04 17:10:00,92195.21,92929.83,92151.22,92444.7,0.43078
2025-12-04 17:15:00,92444.7,92444.7,92444.7,92444.7,0.0
2025-12-04 17:20:00,92444.7,92444.7,92444.7,92444.7,0.0
2025-12-04 17:25:00,92444.7,92444.7,92444.7,92444.7,0.0
2025-12-04 17:30:00,92444.7,92444.7,92444.7,92444.7,0.0
2025-12-04 17:35:00,92444.7,92444.7,92444.7,92444.7,0.0
2025-12-04 17:40:00,92001.58,92001.58,92001.58,92001.58,7e-05
2025-12-04 17:45:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-04 17:50:00,92134.53,92267.67,92134.53,92267.67,0.00014
2025-12-04 17:55:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-04 18:00:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-04 18:05:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-04 18:10:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-04 18:15:00,92310.68,92310.68,92310.68,92310.68,0.00021
2025-12-04 18:20:00,92267.67,92534.58,92267.67,92534.58,0.0013
2025-12-04 18:25:00,92534.58,92534.58,92534.58,92534.58,0.0
2025-12-04 18:30:00,92534.58,92534.58,92534.58,92534.58,0.0
2025-12-04 18:35:00,92534.58,92534.58,92534.58,92534.58,0.0
2025-12-04 18:40:00,92085.43,92085.43,92002.64,92002.64,0.00025
2025-12-04 18:45:00,92002.64,92002.64,92002.64,92002.64,0.0
2025-12-04 18:50:00,92002.64,92002.64,92002.64,92002.64,0.0
2025-12-04 18:55:00,92002.64,92002.64,92002.64,92002.64,0.0
2025-12-04 19:00:00,92207.09,92363.53,92207.09,92363.53,0.00157
2025-12-04 19:05:00,92363.53,92363.53,92363.53,92363.53,0.0
2025-12-04 19:10:00,92002.64,92002.64,91471.69,91471.69,0.00178
2025-12-04 19:15:00,91407.94,91407.94,91407.94,91407.94,0.00053
2025-12-04 19:20:00,91339.69,91339.69,91076.27,91076.27,0.00225
2025-12-04 19:25:00,91207.89,91413.35,91207.89,91379.99,0.00423
2025-12-04 19:30:00,91430.22,91603.87,91430.22,91603.87,0.0011
2025-12-04 19:35:00,91736.25,91736.25,91736.25,91736.25,7e-05
2025-12-04 19:40:00,91736.25,91736.25,91736.25,91736.25,0.0
2025-12-04 19:45:00,92048.95,92048.95,92048.95,92048.95,0.00095
2025-12-04 19:50:00,92050.01,92050.01,92050.01,92050.01,0.00015
2025-12-04 19:55:00,92022.99,92022.99,92022.99,92022.99,0.00025
2025-12-04 20:00:00,92134.53,92134.53,92134.53,92134.53,7e-05
2025-12-04 20:05:00,92001.58,92001.58,91868.82,91868.82,0.00014
2025-12-04 20:10:00,92001.58,92001.58,92001.58,92001.58,7e-05
2025-12-04 20:15:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-04 20:20:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-04 20:25:00,92134.53,92134.53,92134.53,92134.53,7e-05
2025-12-04 20:30:00,92134.53,92134.53,92134.53,92134.53,0.0001
2025-12-04 20:35:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 20:40:00,92267.67,92267.67,92267.67,92267.67,7e-05
2025-12-04 20:45:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-04 20:50:00,92401.01,92401.01,92401.01,92401.01,7e-05
2025-12-04 20:55:00,92401.01,92401.01,92401.01,92401.01,0.0
2025-12-04 21:00:00,92401.01,92401.01,92401.01,92401.01,0.0
2025-12-04 21:05:00,92534.54,92534.54,92534.54,92534.54,7e-05
2025-12-04 21:10:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 21:15:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-04 21:20:00,92401.01,92401.01,92134.53,92134.53,0.00104
2025-12-04 21:25:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 21:30:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 21:35:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 21:40:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 21:45:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 21:50:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 21:55:00,92134.53,92134.53,92134.53,92134.53,0.0
2025-12-04 22:00:00,92250.88,92503.06,92250.88,92503.06,0.00086
2025-12-04 22:05:00,92503.06,92503.06,92503.06,92503.06,0.0
2025-12-04 22:10:00,92503.06,92503.06,92503.06,92503.06,0.0
2025-12-04 22:15:00,92503.06,92503.06,92503.06,92503.06,0.0
2025-12-04 22:20:00,92503.06,92503.06,92503.06,92503.06,0.0
2025-12-04 22:25:00,92503.06,92503.06,92503.06,92503.06,0.0
2025-12-04 22:30:00,92503.06,92503.06,92503.06,92503.06,0.0
2025-12-04 22:35:00,92534.53,92534.53,92534.53,92534.53,0.00095
2025-12-04 22:40:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 22:45:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 22:50:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 22:55:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:00:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:05:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:10:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:15:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:20:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:25:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:30:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:35:00,92316.74,92534.53,92316.74,92534.53,0.00061
2025-12-04 23:40:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:45:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:50:00,92534.53,92534.53,92534.53,92534.53,0.0
2025-12-04 23:55:00,92172.2,92409.95,92172.2,92409.95,0.00156
2025-12-05 00:00:00,92409.95,92409.95,92409.95,92409.95,0.0
2025-12-05 00:05:00,92409.95,92409.95,92409.95,92409.95,0.0
2025-12-05 00:10:00,92409.95,92409.95,92409.95,92409.95,0.0
2025-12-05 00:15:00,92409.95,92409.95,92409.95,92409.95,0.0
2025-12-05 00:20:00,92267.67,92267.67,92267.67,92267.67,7e-05
2025-12-05 00:25:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 00:30:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 00:35:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 00:40:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 00:45:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 00:50:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 00:55:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 01:00:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 01:05:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 01:10:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 01:15:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 01:20:00,92267.67,92267.67,92267.67,92267.67,0.0
2025-12-05 01:25:00,92534.54,92534.54,92534.54,92534.54,7e-05
2025-12-05 01:30:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-05 01:35:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-05 01:40:00,92534.54,92534.54,92534.54,92534.54,0.0
2025-12-05 01:45:00,92448.07,92448.07,92448.07,92448.07,0.00027
2025-12-05 01:50:00,92448.07,92448.07,92448.07,92448.07,0.0
2025-12-05 01:55:00,92448.07,92448.07,92448.07,92448.07,0.0
2025-12-05 02:00:00,92448.07,92448.07,92448.07,92448.07,0.0
2025-12-05 02:05:00,92448.07,92448.07,92448.07,92448.07,0.0
2025-12-05 02:10:00,92448.07,92448.07,92448.07,92448.07,0.0
2025-12-05 02:15:00,92600.54,92625.6,92600.54,92625.6,0.0019
2025-12-05 02:20:00,92625.6,92625.6,92625.6,92625.6,0.0
2025-12-05 02:25:00,92625.6,92625.6,92625.6,92625.6,0.0
2025-12-05 02:30:00,92668.25,92668.25,92426.13,92426.13,0.00101
2025-12-05 02:35:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 02:40:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 02:45:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 02:50:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 02:55:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:00:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:05:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:10:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:15:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:20:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:25:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:30:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:35:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:40:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:45:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:50:00,92426.13,92426.13,92426.13,92426.13,0.0
2025-12-05 03:55:00,92253.86,92253.86,92134.53,92134.53,0.0021
2025-12-05 04:00:00,92410.07,92410.07,92410.07,92410.07,0.00095
2025-12-05 04:05:00,92410.07,92410.07,92410.07,92410.07,0.0
2025-12-05 04:10:00,92429.4,92485.13,92429.4,92485.13,0.0019
2025-12-05 04:15:00,92485.13,92485.13,92485.13,92485.13,0.0
2025-12-05 04:20:00,92485.13,92485.13,92485.13,92485.13,0.0
2025-12-05 04:25:00,92485.13,92485.13,92485.13,92485.13,0.0
2025-12-05 04:30:00,92485.13,92485.13,92485.13,92485.13,0.0
2025-12-05 04:35:00,92485.13,92485.13,92485.13,92485.13,0.0
2025-12-05 04:40:00,92001.59,92369.58,92001.59,92369.58,0.00063
2025-12-05 04:45:00,92001.58,92001.58,92001.58,92001.58,7e-05
2025-12-05 04:50:00,92140.64,92190.13,92140.64,92190.13,0.0019
2025-12-05 04:55:00,92190.13,92190.13,92190.13,92190.13,0.0
2025-12-05 05:00:00,92116.99,92190.13,92116.99,92190.13,0.00057
2025-12-05 05:05:00,92236.29,92271.46,92236.29,92271.46,0.0019
2025-12-05 05:10:00,92294.06,92294.06,92294.06,92294.06,0.00095
2025-12-05 05:15:00,92294.06,92294.06,92294.06,92294.06,0.0
2025-12-05 05:20:00,92294.06,92294.06,92294.06,92294.06,0.0
2025-12-05 05:25:00,92294.06,92294.06,92294.06,92294.06,0.0
2025-12-05 05:30:00,92001.58,92001.58,92001.58,92001.58,7e-05
2025-12-05 05:35:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 05:40:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 05:45:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 05:50:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 05:55:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:00:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:05:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:10:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:15:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:20:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:25:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:30:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:35:00,92001.58,92001.58,92001.58,92001.58,0.0
2025-12-05 06:40:00,92035.25,92035.25,92035.25,92035.25,0.0004
2025-12-05 06:45:00,92035.25,92035.25,92035.25,92035.25,0.0
2025-12-05 06:50:00,92134.53,92369.58,92134.53,92369.58,0.00102
2025-12-05 06:55:00,92369.58,92369.58,92369.58,92369.58,0.0
2025-12-05 07:00:00,92369.58,92369.58,92369.58,92369.58,0.0
2025-12-05 07:05:00,92369.58,92369.58,92369.58,92369.58,0.0
2025-12-05 07:10:00,92514.84,92514.84,92514.84,92514.84,0.00095
2025-12-05 07:15:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:20:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:25:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:30:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:35:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:40:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:45:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:50:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 07:55:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 08:00:00,92514.84,92514.84,92514.84,92514.84,0.0
2025-12-05 08:05:00,92141.06,92439.6,92141.06,92439.6,0.00235
2025-12-05 08:10:00,92439.6,92439.6,92439.6,92439.6,0.0
2025-12-05 08:15:00,92439.6,92439.6,92439.6,92439.6,0.0
2025-12-05 08:20:00,92439.6,92439.6,92439.6,92439.6,0.0
2025-12-05 08:25:00,92439.6,92439.6,92439.6,92439.6,0.0
2025-12-05 08:30:00,92013.61,92013.61,92013.61,92013.61,0.0002
2025-12-05 08:35:00,92016.74,92016.74,92016.74,92016.74,6e-05
2025-12-05 08:40:00,92001.59,92309.27,91868.82,92309.27,0.01918
2025-12-05 08:45:00,92056.96,92309.26,92056.96,92309.26,0.0012
2025-12-05 08:50:00,92309.26,92309.26,92309.26,92309.26,0.0
2025-12-05 08:55:00,92087.0,92087.0,92087.0,92087.0,0.06734
2025-12-05 09:00:00,92087.0,92087.0,92087.0,92087.0,0.0
2025-12-05 09:05:00,92087.0,92087.0,92087.0,92087.0,0.0
2025-12-05 09:10:00,92030.0,92030.0,92030.0,92030.0,0.00018
2025-12-05 09:15:00,92001.58,92001.58,91496.59,91604.74,0.00376
2025-12-05 09:20:00,91638.84,91638.84,91491.31,91491.31,0.00288
2025-12-05 09:25:00,91471.69,91471.69,91471.69,91471.69,0.00103
2025-12-05 09:30:00,91450.0,91502.53,91354.28,91354.28,0.0022
2025-12-05 09:35:00,91354.28,91354.28,91354.28,91354.28,0.0
2025-12-05 09:40:00,91339.69,91339.69,91092.14,91092.14,0.00391
2025-12-05 09:45:00,91084.85,91188.36,91084.85,91188.36,0.00208
2025-12-05 09:50:00,91339.69,91339.69,91145.64,91186.36,0.00288
2025-12-05 09:55:00,91186.36,91186.36,91186.36,91186.36,0.0
2025-12-05 10:00:00,91191.56,91191.56,91191.56,91191.56,0.00096
2025-12-05 10:05:00,91324.73,91324.73,91324.73,91324.73,0.00096
2025-12-05 10:10:00,91448.53,91448.53,91448.53,91448.53,0.00096
2025-12-05 10:15:00,91354.36,91448.53,91354.36,91381.6,0.00348
2025-12-05 10:20:00,91310.9,91310.9,91310.9,91310.9,0.00055
2025-12-05 10:25:00,91488.21,91522.33,91416.17,91416.17,0.00288
2025-12-05 10:30:00,91393.27,91393.27,91393.27,91393.27,0.00027
2025-12-05 10:35:00,91381.48,91381.48,91381.48,91381.48,0.00055
2025-12-05 10:40:00,91572.71,91572.71,91572.71,91572.71,0.00096
2025-12-05 10:45:00,91451.44,91572.71,91393.27,91393.27,0.02041
2025-12-05 10:50:00,91393.27,91393.27,91393.27,91393.27,0.0
2025-12-05 10:55:00,91393.27,91393.27,91393.27,91393.27,0.0
2025-12-05 11:00:00,91393.27,91393.27,91393.27,91393.27,0.0
2025-12-05 11:05:00,91393.27,91393.27,91393.27,91393.27,0.0
2025-12-05 11:10:00,91393.27,91393.27,91393.27,91393.27,0.0
2025-12-05 11:15:00,91393.27,91393.27,91393.27,91393.27,0.0
2025-12-05 11:20:00,91393.27,91393.27,91393.27,91393.27,0.0
2025-12-05 11:25:00,91450.77,91450.77,91394.35,91394.35,0.00103
2025-12-05 11:30:00,91287.39,91287.39,91239.86,91239.86,0.00288
2025-12-05 11:35:00,91339.69,91341.42,91339.69,91341.42,0.00096
2025-12-05 11:40:00,91341.42,91341.42,91341.42,91341.42,0.0
2025-12-05 11:45:00,91341.42,91341.42,91341.42,91341.42,0.0
2025-12-05 11:50:00,91341.42,91341.42,91341.42,91341.42,0.0
2025-12-05 11:55:00,91512.92,91554.62,91512.92,91554.62,0.00192
2025-12-05 12:00:00,91554.62,91554.62,91554.62,91554.62,0.0
2025-12-05 12:05:00,91554.62,91554.62,91554.62,91554.62,0.00109
2025-12-05 12:10:00,91554.62,91554.62,91554.62,91554.62,0.0
2025-12-05 12:15:00,91339.7,91339.7,91339.7,91339.7,5e-05
2025-12-05 12:20:00,91339.69,91339.69,91339.69,91339.69,7e-05
2025-12-05 12:25:00,91236.39,91236.39,91236.39,91236.39,0.00026
2025-12-05 12:30:00,91144.75,91144.75,91144.75,91144.75,0.00012
2025-12-05 12:35:00,91144.75,91144.75,91144.75,91144.75,0.0
2025-12-05 12:40:00,91246.93,91246.93,91246.93,91246.93,6e-05
2025-12-05 12:45:00,91246.93,91246.93,91246.93,91246.93,0.0
2025-12-05 12:50:00,91246.93,91246.93,91246.93,91246.93,0.0
2025-12-05 12:55:00,91246.93,91246.93,91246.93,91246.93,0.0
2025-12-05 13:00:00,91246.93,91246.93,91246.93,91246.93,0.0
2025-12-05 13:05:00,91246.93,91246.93,91246.93,91246.93,0.0
2025-12-05 13:10:00,91162.18,91246.93,91162.18,91246.93,0.00513
2025-12-05 13:15:00,91144.75,91144.75,91144.75,91144.75,0.00055
2025-12-05 13:20:00,91144.75,91144.75,91144.75,91144.75,0.0
2025-12-05 13:25:00,91076.27,91076.27,90813.61,90813.61,0.00025
2025-12-05 13:30:00,90813.61,90813.61,90813.61,90813.61,0.0
2025-12-05 13:35:00,90841.27,90864.94,90841.27,90864.94,0.00011
2025-12-05 13:40:00,90682.57,90682.57,90551.71,90551.71,0.00019
2025-12-05 13:45:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 13:50:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 13:55:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 14:00:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 14:05:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 14:10:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 14:15:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 14:20:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 14:25:00,90551.71,90551.71,90551.71,90551.71,0.0
2025-12-05 14:30:00,90396.78,90664.05,90396.78,90664.05,0.00021
2025-12-05 14:35:00,90561.32,90561.82,90267.59,90314.33,0.01183
2025-12-05 14:40:00,90314.33,90314.33,90160.27,90269.54,0.01561
2025-12-05 14:45:00,90421.04,90483.6,90160.27,90160.28,0.00603
2025-12-05 14:50:00,90089.34,90314.5,90061.15,90314.5,0.00485
2025-12-05 14:55:00,90285.8,90343.19,90232.07,90293.28,0.0097
2025-12-05 15:00:00,90397.67,90944.85,90328.68,90944.85,0.00434
