Open-time,Open,High,Low,Close,Volume,Close-time,Quote-asset-volume,Number-of-trades,Taker-buy-base-asset-volume,Taker-buy-quote-asset-volume,Ignore
1770615300000000,71054.28,71081.1,71007.32,71013.82,0.11279,1770615599999999,8016.1718629,32,0.008,568.3338274,0
1770615600000000,70989.7,71013.84,70926.95,70931.17,0.01805,1770615899999999,1280.8521742,24,0.01763,1251.0501586,0
1770615900000000,70914.51,70914.51,70820.74,70833.05,0.03422,1770616199999999,2424.4806836,19,0.03408,2414.564744,0
1770616200000000,70895.77,70989.86,70860.97,70970.53,0.02885,1770616499999999,2046.5585098,17,0.01496,1061.2092812,0
1770616500000000,70939.23,70994.0,70911.81,70994.0,0.04826,1770616799999999,3424.0210446,29,0.03403,2414.6310423,0
1770616800000000,71003.02,71003.02,70729.67,70773.14,0.34567,1770617099999999,24475.7159453,33,0.06386,4519.2492269,0
1770617100000000,70780.82,70850.94,70770.27,70850.94,0.01443,1770617399999999,1021.9032482,12,0.01429,1011.9939824,0
1770617400000000,70818.46,70875.57,70755.75,70864.54,0.03752,1770617699999999,2657.3376071,24,0.0371,2627.5902167,0
1770617700000000,70845.23,70845.23,70444.84,70522.06,0.35929,1770617999999999,25338.2677937,46,0.16717,11787.6344349,0
1770618000000000,70467.95,70482.57,70364.06,70371.13,0.12908,1770618299999999,9086.891182,41,0.03869,2724.7987827,0
1770618300000000,70365.06,70433.56,70298.37,70378.67,0.44636,1770618599999999,31386.7806679,32,0.03194,2248.5202127,0
1770618600000000,70378.65,70454.16,70378.65,70454.16,0.01014,1770618899999999,714.2165179,3,0.01,704.3635069,0
1770618900000000,70423.16,70528.32,70412.55,70528.32,0.01845,1770619199999999,1300.0598379,6,0.01831,1290.2005969,0
1770619200000000,70446.26,70481.57,70436.51,70436.51,0.0032,1770619499999999,225.4171184,6,0.00164,115.5158764,0
1770619500000000,70527.83,70527.83,70527.83,70527.83,0.00014,1770619799999999,9.8738962,1,0.0,0.0,0
1770619800000000,70536.2,70536.2,70536.2,70536.2,0.00014,1770620099999999,9.875068,1,0.0,0.0,0
1770620100000000,70658.07,70658.07,70658.07,70658.07,0.00014,1770620399999999,9.8921298,1,0.0,0.0,0
1770620400000000,70582.39,70598.42,70522.2,70570.53,0.03601,1770620699999999,2541.2105581,14,0.01568,1106.1224793,0
1770620700000000,70570.34,70631.47,70441.57,70631.47,0.05438,1770620999999999,3836.0835064,10,0.03881,2738.4471594,0
1770621000000000,70658.98,70789.66,70658.98,70789.66,0.00677,1770621299999999,478.3874801,3,0.00677,478.3874801,0
1770621300000000,70737.36,70737.36,70682.5,70712.8,0.01784,1770621599999999,1261.1119008,4,0.01784,1261.1119008,0
1770621600000000,70857.1,70857.1,70665.55,70713.63,0.02291,1770621899999999,1619.3855853,13,0.00329,232.7478297,0
1770621900000000,70654.61,70728.38,70605.2,70688.62,0.10651,1770622199999999,7528.6068055,21,0.02539,1794.3544869,0
1770622200000000,70683.69,70683.69,70554.48,70617.82,0.05381,1770622499999999,3798.8098219,16,0.05283,3729.6010025,0
1770622500000000,70580.7,70580.7,70401.02,70461.14,0.01111,1770622799999999,783.0283352,12,0.00354,249.6041592,0
1770622800000000,70421.57,70421.57,70349.9,70405.9,0.37602,1770623099999999,26460.5353752,35,0.24708,17386.1248805,0
1770623100000000,70411.08,70462.21,70327.81,70383.85,0.1105,1770623399999999,7781.2838765,24,0.10952,7712.3213017,0
1770623400000000,70349.79,70451.54,70349.79,70427.88,0.01723,1770623699999999,1213.01525,6,0.01681,1183.4479948,0
1770623700000000,70464.76,70499.52,70375.17,70375.17,0.19636,1770623999999999,13820.2567049,9,0.01501,1057.7070492,0
1770624000000000,70399.04,70435.24,70399.04,70435.24,0.00028,1770624299999999,19.7157132,2,0.00028,19.7157132,0
1770624300000000,70415.47,70469.34,70338.34,70469.34,0.24807,1770624599999999,17474.9341186,8,0.15339,10807.4729424,0
1770624600000000,70506.14,70548.45,70453.76,70520.45,0.30977,1770624899999999,21843.4550215,13,0.18398,12976.3567551,0
1770624900000000,70426.65,70426.65,70342.15,70342.15,0.02472,1770625199999999,1738.869778,2,0.02458,1729.010047,0
1770625200000000,70292.0,70292.0,70126.34,70189.62,0.19214,1770625499999999,13492.0362951,17,0.00496,348.1433592,0
1770625500000000,70163.07,70163.07,70036.34,70036.34,0.07789,1770625799999999,5455.1482648,3,0.0,0.0,0
1770625800000000,70000.0,70000.0,69364.96,69534.78,0.39223,1770626099999999,27330.0518513,59,0.18333,12721.7731165,0
1770626100000000,69683.41,69812.84,69636.0,69812.08,0.10039,1770626399999999,7000.8777297,17,0.09394,6550.9783289,0
1770626400000000,69812.08,69847.34,69745.48,69765.55,0.19531,1770626699999999,13626.795208,22,0.02446,1707.3942988,0
1770626700000000,69848.49,69880.01,69812.55,69841.25,0.06923,1770626999999999,4834.2227805,17,0.06798,4746.8822346,0
1770627000000000,69841.63,70030.44,69720.29,69765.62,0.44873,1770627299999999,31321.7855424,21,0.32128,22430.1010652,0
1770627300000000,69956.77,69956.77,69853.93,69864.46,0.09502,1770627599999999,6638.5386136,4,0.09466,6613.3697836,0
1770627600000000,69886.81,69914.72,69886.81,69887.04,0.24741,1770627899999999,17294.8015637,8,0.06233,4357.7839245,0
1770627900000000,69923.03,70062.75,69922.03,69997.61,0.64875,1770628199999999,45408.4406081,22,0.33071,23144.3813267,0
1770628200000000,69967.37,69967.37,69870.57,69870.57,0.25171,1770628499999999,17605.0727646,11,0.15908,11125.8929384,0
1770628500000000,69837.57,69891.45,69678.24,69678.24,0.0126,1770628799999999,878.426432,5,0.00236,164.8166652,0
1770628800000000,69824.74,69862.36,69741.89,69786.46,0.42505,1770629099999999,29658.3395116,14,0.27742,19357.4726473,0
1770629100000000,69883.86,69883.86,69881.01,69881.01,0.14112,1770629399999999,9861.8761149,4,0.0,0.0,0
1770629400000000,69878.02,69878.02,69751.48,69751.48,0.00022,1770629699999999,15.3554488,2,8e-05,5.5902416,0
1770629700000000,69624.26,69624.26,69576.29,69576.29,0.00529,1770629999999999,368.2350788,3,0.0,0.0,0
1770630000000000,69622.41,69643.12,69533.77,69594.26,0.32294,1770630299999999,22477.2884968,20,0.08785,6116.1803351,0
1770630300000000,69615.71,69708.41,69610.04,69708.4,0.00663,1770630599999999,461.6207712,6,0.0,0.0,0
1770630600000000,69683.19,69852.83,69529.72,69852.83,0.2584,1770630899999999,17993.881753,27,0.25268,17595.4125548,0
1770630900000000,69548.59,69563.98,69408.19,69563.98,0.32346,1770631199999999,22482.7756822,15,0.11262,7832.7851213,0
1770631200000000,69578.69,69578.69,69447.52,69451.06,0.4378,1770631499999999,30413.0140985,11,0.12467,8658.1158884,0
1770631500000000,69384.28,69491.85,69347.2,69491.85,0.00331,1770631799999999,229.9044718,5,0.00145,100.700441,0
1770631800000000,69636.49,69660.67,69511.07,69511.07,0.49823,1770632099999999,34677.7783874,16,0.14277,9942.0405971,0
1770632100000000,69422.71,69422.71,69122.98,69188.04,0.02778,1770632399999999,1923.9775609,20,0.00029,20.079252,0
1770632400000000,69270.82,69270.82,69008.02,69008.02,0.10981,1770632699999999,7590.424343,17,0.00019,13.1614558,0
1770632700000000,69000.0,69045.78,68939.8,68961.78,0.12091,1770632999999999,8347.8171999,7,0.00431,297.3596145,0
1770633000000000,68947.53,68947.53,68642.91,68642.91,0.20205,1770633299999999,13899.2865491,18,0.10586,7274.7667417,0
1770633300000000,68685.79,68800.0,68525.53,68658.37,0.53256,1770633599999999,36578.4805132,53,0.0676,4650.14001,0
1770633600000000,68689.42,68689.42,68396.71,68502.02,0.4924,1770633899999999,33729.5312936,44,0.33843,23166.3407987,0
1770633900000000,68552.73,68691.89,68419.57,68419.57,0.05832,1770634199999999,3996.7165826,21,0.0114,782.0691213,0
1770634200000000,68463.23,68726.84,68463.23,68690.48,0.11292,1770634499999999,7746.8140628,30,0.09257,6353.1744741,0
1770634500000000,68717.86,68783.2,68658.12,68666.89,0.3964,1770634799999999,27235.1199282,10,0.11195,7687.4642234,0
1770634800000000,68738.28,68891.27,68726.85,68891.27,0.58985,1770635099999999,40573.6081622,41,0.37281,25639.4234323,0
1770635100000000,68848.68,68877.23,68765.47,68765.47,0.02784,1770635399999999,1916.2302134,14,0.02211,1521.9665675,0
1770635400000000,68787.72,68787.72,68574.47,68574.47,0.0062,1770635699999999,425.8346726,16,0.0,0.0,0
1770635700000000,68584.73,68697.49,68537.54,68649.65,0.1189,1770635999999999,8154.0246002,32,0.01903,1305.9721489,0
1770636000000000,68649.64,68817.06,68615.76,68806.68,0.02781,1770636299999999,1912.3988297,17,0.02766,1902.1013837,0
1770636300000000,68788.16,68889.4,68788.16,68889.4,0.06692,1770636599999999,4608.2548836,18,0.0153,1053.2812956,0
1770636600000000,68895.84,68895.84,68748.2,68787.31,0.24509,1770636899999999,16861.3853778,17,0.01203,827.8884118,0
1770636900000000,68790.02,68887.9,68790.02,68877.81,0.1658,1770637199999999,11409.4837453,18,0.1658,11409.4837453,0
1770637200000000,68883.24,68932.18,68846.81,68932.18,0.00563,1770637499999999,387.8415561,7,0.00563,387.8415561,0
1770637500000000,68847.61,68847.61,68751.54,68751.54,0.25282,1770637799999999,17395.3054475,9,0.0,0.0,0
1770637800000000,68803.05,68816.88,68648.77,68787.53,0.271,1770638099999999,18639.8514211,13,0.25575,17591.7771939,0
1770638100000000,68820.12,68839.17,68820.12,68823.57,0.01091,1770638399999999,751.0137376,5,0.01091,751.0137376,0
1770638400000000,68896.53,69059.67,68896.53,69059.67,0.00759,1770638699999999,523.8620902,7,0.00759,523.8620902,0
1770638700000000,69014.94,69140.4,69000.0,69140.39,0.0534,1770638999999999,3688.0041761,45,0.05194,3587.2518841,0
1770639000000000,69123.93,69188.03,69072.88,69158.22,0.25219,1770639299999999,17434.3826968,23,0.10289,7113.766241,0
1770639300000000,69119.8,69119.8,69002.23,69073.87,0.2156,1770639599999999,14893.5509573,15,0.02469,1705.4117111,0
1770639600000000,69073.87,69073.87,69073.87,69073.87,0.0,1770639899999999,0.0,0,0.0,0.0,0
1770639900000000,69013.0,69013.0,68968.96,68986.71,0.00612,1770640199999999,422.2732452,4,0.00536,369.8568356,0
1770640200000000,68969.22,68982.81,68895.8,68982.81,0.17899,1770640499999999,12340.8932084,12,0.15473,10667.9733318,0
1770640500000000,69023.11,69113.5,69016.92,69083.45,0.18323,1770640799999999,12656.820174,20,0.17165,11857.0429008,0
1770640800000000,69087.19,69163.98,69087.19,69119.41,0.0133,1770641099999999,919.2081216,9,0.0133,919.2081216,0
1770641100000000,69119.41,69141.54,69019.56,69044.91,0.02503,1770641399999999,1729.1384704,34,0.01804,1246.4739815,0
1770641400000000,69044.91,69071.73,68969.25,68979.57,0.21796,1770641699999999,15043.9967811,70,0.05407,3732.0582047,0
1770641700000000,68979.57,69107.77,68974.72,69081.89,0.22969,1770641999999999,15849.5340358,55,0.21307,14702.3995874,0
1770642000000000,69099.43,69124.96,68940.06,68940.06,0.27853,1770642299999999,19241.3963213,23,0.00799,552.0334295,0
1770642300000000,68933.05,69042.38,68913.0,69023.75,0.07209,1770642599999999,4971.5580541,11,0.06149,4240.9477699,0
