,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,signal,order_id,order_status,filled_price,filled_quantity,execution_cost
10049,90994.35,90994.35,90994.35,90994.35,0.0122,2026-01-08 05:29:59.999999,1110.13107,1,0.0122,1110.13107,0,,,,,
10050,90994.35,90994.35,90994.35,90994.35,0.0,2026-01-08 05:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10051,90911.38,90911.38,90911.38,90911.38,0.00069,2026-01-08 05:39:59.999999,62.7288522,1,0.00069,62.7288522,0,,,,,
10052,90859.69,90859.69,90815.62,90815.62,0.00022,2026-01-08 05:44:59.999999,19.9842841,2,0.0,0.0,0,,,,,
10053,90800.46,90800.46,90766.49,90766.49,0.00022,2026-01-08 05:49:59.999999,19.9723645,2,0.0,0.0,0,,,,,
10054,90716.87,90716.87,90670.16,90670.16,0.00033,2026-01-08 05:54:59.999999,29.9288759,3,0.0,0.0,0,,,,,
10055,90708.27,90708.27,90708.27,90708.27,0.00011,2026-01-08 05:59:59.999999,9.9779097,1,0.0,0.0,0,,,,,
10056,90755.26,90755.26,90644.26,90644.26,0.00066,2026-01-08 06:04:59.999999,59.8621782,6,0.0,0.0,0,,,,,
10057,90624.17,90624.17,90362.68,90453.29,0.00217,2026-01-08 06:09:59.999999,196.2780299,15,0.00064,57.8571648,0,,,,,
10058,90486.83,90486.83,90334.37,90387.1,0.00302,2026-01-08 06:14:59.999999,273.1437477,12,0.00192,173.719272,0,,,,,
10059,90380.94,90380.94,90185.92,90202.68,0.00119,2026-01-08 06:19:59.999999,107.4192573,11,0.0,0.0,0,,,,,
10060,90233.11,90365.19,90089.47,90089.47,0.00185,2026-01-08 06:24:59.999999,166.9061288,17,0.0,0.0,0,,,,,
10061,90186.67,90238.72,90156.31,90164.74,0.00088,2026-01-08 06:29:59.999999,79.3685684,8,0.0,0.0,0,,,,,
10062,90182.01,90260.51,90182.01,90211.69,0.00044,2026-01-08 06:34:59.999999,39.6977856,4,0.0,0.0,0,,,,,
10063,90194.11,90194.11,90133.81,90133.81,0.0023,2026-01-08 06:39:59.999999,207.4331494,4,0.00197,177.6785355,0,,,,,
10064,90272.85,90272.9,90192.5,90192.5,0.00053,2026-01-08 06:44:59.999999,47.8365904,4,0.00021,18.957309,0,,,,,
10065,90272.89,90272.89,90142.21,90142.21,0.00077,2026-01-08 06:49:59.999999,69.4652585,7,0.0,0.0,0,,,,,
10066,90121.66,90151.05,90002.85,90002.85,0.01284,2026-01-08 06:54:59.999999,1155.8863306,12,0.00122,109.984281,0,,,,,
10067,90007.78,90007.78,89799.91,89799.91,0.0036,2026-01-08 06:59:59.999999,323.5732563,11,0.00051,45.8827212,0,,,,,
10068,89877.8,89884.28,89560.99,89712.73,0.00388,2026-01-08 07:04:59.999999,348.0551267,27,0.00023,20.6432411,0,,,,,
10069,89739.19,89956.08,89729.64,89956.08,0.04713,2026-01-08 07:09:59.999999,4233.8824801,13,0.00867,779.5453926,0,,,,,
10070,89889.1,89889.1,89889.1,89889.1,5e-05,2026-01-08 07:14:59.999999,4.494455,1,0.0,0.0,0,,,,,
10071,89931.69,89931.69,89931.69,89931.69,0.00214,2026-01-08 07:19:59.999999,192.4538166,1,0.00214,192.4538166,0,,,,,
10072,90007.79,90063.4,90007.79,90063.4,0.00042,2026-01-08 07:24:59.999999,37.8109555,3,0.00031,27.9039815,0,,,,,
10073,90182.69,90182.69,90182.69,90182.69,0.003,2026-01-08 07:29:59.999999,270.54807,1,0.003,270.54807,0,,,,,
10074,90182.69,90182.69,90132.66,90132.66,0.00026,2026-01-08 07:34:59.999999,23.4399949,2,0.00026,23.4399949,0,,,,,
10075,90233.39,90233.39,90132.66,90132.66,0.07368,2026-01-08 07:39:59.999999,6647.5578678,9,0.00251,226.2329766,0,,,,,
10076,90132.66,90132.66,90132.66,90132.66,0.0,2026-01-08 07:44:59.999999,0.0,0,0.0,0.0,0,,,,,
10077,90132.66,90132.66,90132.66,90132.66,0.0,2026-01-08 07:49:59.999999,0.0,0,0.0,0.0,0,,,,,
10078,90132.66,90132.66,90132.66,90132.66,0.0,2026-01-08 07:54:59.999999,0.0,0,0.0,0.0,0,,,,,
10079,90421.04,90421.04,90421.04,90421.04,7e-05,2026-01-08 07:59:59.999999,6.3294728,1,7e-05,6.3294728,0,,,,,
10080,90463.16,90463.16,90463.16,90463.16,0.00235,2026-01-08 08:04:59.999999,212.588426,1,0.00235,212.588426,0,,,,,
10081,90463.16,90463.16,90463.16,90463.16,0.0,2026-01-08 08:09:59.999999,0.0,0,0.0,0.0,0,,,,,
10082,90463.16,90463.16,90463.16,90463.16,0.0,2026-01-08 08:14:59.999999,0.0,0,0.0,0.0,0,,,,,
10083,90463.16,90463.16,90463.16,90463.16,0.0,2026-01-08 08:19:59.999999,0.0,0,0.0,0.0,0,,,,,
10084,90513.46,90513.46,90489.92,90489.92,0.00043,2026-01-08 08:24:59.999999,38.9158323,3,0.00032,28.9605408,0,,,,,
10085,90557.58,90557.58,90557.58,90557.58,0.00074,2026-01-08 08:29:59.999999,67.0126092,1,0.00074,67.0126092,0,,,,,
10086,90391.54,90391.54,90324.08,90368.78,0.00125,2026-01-08 08:34:59.999999,112.9174376,3,0.0,0.0,0,,,,,
10087,90379.74,90379.74,90290.57,90290.57,0.00029,2026-01-08 08:39:59.999999,26.2001911,3,0.0,0.0,0,,,,,
10088,90290.57,90290.57,90290.57,90290.57,0.0016,2026-01-08 08:44:59.999999,144.464912,1,0.0,0.0,0,,,,,
10089,90298.71,90314.32,90180.02,90180.02,0.01678,2026-01-08 08:49:59.999999,1514.9191998,11,0.00905,816.9995696,0,,,,,
10090,90123.62,90123.62,90064.02,90064.02,0.00108,2026-01-08 08:54:59.999999,97.3269536,2,0.00097,87.4199114,0,,,,,
10091,90103.89,90103.89,90081.74,90081.74,0.00022,2026-01-08 08:59:59.999999,19.8204193,2,0.0,0.0,0,,,,,
10092,90135.42,90135.42,90117.67,90117.67,0.00022,2026-01-08 09:04:59.999999,19.8278399,2,0.0,0.0,0,,,,,
10093,90226.48,90226.48,90226.48,90226.48,0.00011,2026-01-08 09:09:59.999999,9.9249128,1,0.0,0.0,0,,,,,
10094,90226.48,90226.48,90226.48,90226.48,0.0,2026-01-08 09:14:59.999999,0.0,0,0.0,0.0,0,,,,,
10095,90226.48,90226.48,90226.48,90226.48,0.0,2026-01-08 09:19:59.999999,0.0,0,0.0,0.0,0,,,,,
10096,90226.48,90226.48,90226.48,90226.48,0.0,2026-01-08 09:24:59.999999,0.0,0,0.0,0.0,0,,,,,
10097,90226.48,90226.48,90226.48,90226.48,0.0,2026-01-08 09:29:59.999999,0.0,0,0.0,0.0,0,,,,,
10098,90015.69,90015.69,90015.69,90015.69,0.00021,2026-01-08 09:34:59.999999,18.9032949,1,0.00021,18.9032949,0,,,,,
10099,90015.69,90015.69,90015.69,90015.69,0.0,2026-01-08 09:39:59.999999,0.0,0,0.0,0.0,0,,,,,
10100,90015.69,90015.69,90015.69,90015.69,0.0,2026-01-08 09:44:59.999999,0.0,0,0.0,0.0,0,,,,,
10101,89964.02,89964.02,89964.02,89964.02,0.00222,2026-01-08 09:49:59.999999,199.7201244,1,0.00222,199.7201244,0,,,,,
10102,90028.4,90028.4,90028.4,90028.4,0.01937,2026-01-08 09:54:59.999999,1743.850108,4,0.01937,1743.850108,0,,,,,
10103,89998.0,89998.0,89903.0,89903.0,0.00555,2026-01-08 09:59:59.999999,499.1251863,4,0.0,0.0,0,,,,,
10104,89884.46,89884.46,89696.26,89696.26,0.00221,2026-01-08 10:04:59.999999,198.2872254,4,0.0,0.0,0,,,,,
10105,89900.26,89969.54,89900.26,89969.54,0.00321,2026-01-08 10:09:59.999999,288.7709773,4,0.00321,288.7709773,0,,,,,
10106,89895.05,89911.0,89895.05,89911.0,0.00111,2026-01-08 10:14:59.999999,99.792278,2,0.00056,50.341228,0,,,,,
10107,89911.0,89911.0,89911.0,89911.0,0.0,2026-01-08 10:19:59.999999,0.0,0,0.0,0.0,0,,,,,
10108,90030.17,90030.17,90030.17,90030.17,7e-05,2026-01-08 10:24:59.999999,6.3021119,1,7e-05,6.3021119,0,,,,,
10109,90185.39,90524.91,90185.39,90524.91,0.09769,2026-01-08 10:29:59.999999,8819.6502838,12,0.09769,8819.6502838,0,,,,,
10110,90524.91,90524.91,90524.91,90524.91,0.0,2026-01-08 10:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10111,90524.91,90524.91,90524.91,90524.91,0.0,2026-01-08 10:39:59.999999,0.0,0,0.0,0.0,0,,,,,
10112,90524.91,90524.91,90524.91,90524.91,0.0,2026-01-08 10:44:59.999999,0.0,0,0.0,0.0,0,,,,,
10113,90524.91,90524.91,90524.91,90524.91,0.0,2026-01-08 10:49:59.999999,0.0,0,0.0,0.0,0,,,,,
10114,90230.18,90251.05,90230.18,90251.05,0.00186,2026-01-08 10:54:59.999999,167.8379437,2,0.00186,167.8379437,0,,,,,
10115,90399.66,90399.66,90393.58,90393.58,0.00071,2026-01-08 10:59:59.999999,64.1827858,2,0.00071,64.1827858,0,,,,,
10116,90393.58,90393.58,90393.58,90393.58,0.00321,2026-01-08 11:04:59.999999,290.1633918,2,0.0,0.0,0,,,,,
10117,90370.28,90370.28,90263.7,90263.7,0.00129,2026-01-08 11:09:59.999999,116.4636206,2,0.00129,116.4636206,0,,,,,
10118,90263.7,90263.7,90263.7,90263.7,0.0,2026-01-08 11:14:59.999999,0.0,0,0.0,0.0,0,,,,,
10119,90263.7,90263.7,90263.7,90263.7,0.0,2026-01-08 11:19:59.999999,0.0,0,0.0,0.0,0,,,,,
10120,90030.17,90030.17,90030.17,90030.17,0.00016,2026-01-08 11:24:59.999999,14.4048272,1,0.0,0.0,0,,,,,
10121,90030.17,90030.17,90030.17,90030.17,0.0,2026-01-08 11:29:59.999999,0.0,0,0.0,0.0,0,,,,,
10122,90030.17,90030.17,90030.17,90030.17,0.0,2026-01-08 11:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10123,90111.4,90111.4,90030.64,90030.64,0.00222,2026-01-08 11:39:59.999999,200.0408472,2,0.00222,200.0408472,0,,,,,
10124,90171.69,90171.69,90090.73,90090.73,0.00638,2026-01-08 11:44:59.999999,574.880229,3,0.00125,112.7146125,0,,,,,
10125,90003.12,90003.12,89948.82,89948.82,0.00119,2026-01-08 11:49:59.999999,107.0689608,2,0.00055,49.501716,0,,,,,
10126,89948.82,89948.82,89948.82,89948.82,0.0,2026-01-08 11:54:59.999999,0.0,0,0.0,0.0,0,,,,,
10127,89948.82,89948.82,89948.82,89948.82,0.0,2026-01-08 11:59:59.999999,0.0,0,0.0,0.0,0,,,,,
10128,89948.82,89948.82,89948.82,89948.82,0.0,2026-01-08 12:04:59.999999,0.0,0,0.0,0.0,0,,,,,
10129,90023.99,90023.99,90000.0,90000.0,0.0129,2026-01-08 12:09:59.999999,1161.242299,3,0.0101,909.242299,0,,,,,
10130,89812.11,89812.11,89811.0,89811.0,0.05939,2026-01-08 12:14:59.999999,5333.9399808,2,0.0,0.0,0,,,,,
10131,89755.29,89755.29,89733.0,89733.0,0.00122,2026-01-08 12:19:59.999999,109.4767119,2,0.0,0.0,0,,,,,
10132,89900.0,89900.0,89896.11,89896.11,0.0022,2026-01-08 12:24:59.999999,197.7795721,2,0.0,0.0,0,,,,,
10133,89900.25,89900.25,89900.25,89900.25,0.00027,2026-01-08 12:29:59.999999,24.2730675,1,0.00027,24.2730675,0,,,,,
10134,89900.25,89900.25,89900.25,89900.25,0.0,2026-01-08 12:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10135,89785.81,89785.81,89785.81,89785.81,0.00021,2026-01-08 12:39:59.999999,18.8550201,1,0.00021,18.8550201,0,,,,,
10136,89785.81,89785.81,89785.81,89785.81,0.0,2026-01-08 12:44:59.999999,0.0,0,0.0,0.0,0,,,,,
10137,89900.26,89900.26,89900.26,89900.26,7e-05,2026-01-08 12:49:59.999999,6.2930182,1,7e-05,6.2930182,0,,,,,
10138,89900.26,89900.26,89900.25,89900.25,0.00487,2026-01-08 12:54:59.999999,437.8142551,2,0.0,0.0,0,,,,,
10139,89900.25,89900.25,89900.25,89900.25,0.0,2026-01-08 12:59:59.999999,0.0,0,0.0,0.0,0,,,,,
10140,89874.27,89874.27,89874.27,89874.27,0.00011,2026-01-08 13:04:59.999999,9.8861697,1,0.0,0.0,0,,,,,
10141,89874.27,89874.27,89874.27,89874.27,0.0,2026-01-08 13:09:59.999999,0.0,0,0.0,0.0,0,,,,,
10142,89952.16,89952.16,89952.16,89952.16,7e-05,2026-01-08 13:14:59.999999,6.2966512,1,7e-05,6.2966512,0,,,,,
10143,89952.16,89952.16,89952.16,89952.16,0.0,2026-01-08 13:19:59.999999,0.0,0,0.0,0.0,0,,,,,
10144,89989.1,89989.1,89989.1,89989.1,0.00107,2026-01-08 13:24:59.999999,96.288337,1,0.00107,96.288337,0,,,,,
10145,89989.1,89989.1,89989.1,89989.1,0.0,2026-01-08 13:29:59.999999,0.0,0,0.0,0.0,0,,,,,
10146,89886.24,89886.24,89869.22,89869.22,0.00037,2026-01-08 13:34:59.999999,33.2560366,2,0.00026,23.3704224,0,,,,,
10147,89835.45,89835.45,89835.45,89835.45,0.00973,2026-01-08 13:39:59.999999,874.0989285,2,0.00973,874.0989285,0,,,,,
10148,89835.45,89835.45,89835.45,89835.45,0.0,2026-01-08 13:44:59.999999,0.0,0,0.0,0.0,0,,,,,
10149,89835.45,89835.45,89835.45,89835.45,0.0,2026-01-08 13:49:59.999999,0.0,0,0.0,0.0,0,,,,,
10150,89835.06,89835.06,89835.06,89835.06,0.00106,2026-01-08 13:54:59.999999,95.2251636,2,0.00106,95.2251636,0,,,,,
10151,89835.06,89835.06,89835.06,89835.06,0.0,2026-01-08 13:59:59.999999,0.0,0,0.0,0.0,0,,,,,
10152,89835.06,89835.06,89805.33,89805.33,0.00153,2026-01-08 14:04:59.999999,137.4081009,2,0.0,0.0,0,,,,,
10153,89705.33,89782.67,89705.33,89767.34,0.03152,2026-01-08 14:09:59.999999,2829.7714717,3,0.0293,2630.6256391,0,,,,,
10154,89809.24,89809.24,89761.72,89761.72,0.00199,2026-01-08 14:14:59.999999,178.6847476,2,0.00199,178.6847476,0,,,,,
10155,89736.31,89736.31,89736.31,89736.31,0.00011,2026-01-08 14:19:59.999999,9.8709941,1,0.0,0.0,0,,,,,
10156,89695.04,89695.04,89640.99,89689.29,0.00233,2026-01-08 14:24:59.999999,208.9377652,4,0.00215,192.7964415,0,,,,,
10157,89635.33,89635.33,89382.47,89467.83,0.02711,2026-01-08 14:29:59.999999,2425.9186809,21,0.02308,2064.9358048,0,,,,,
10158,89495.12,89752.82,89382.47,89752.82,0.01048,2026-01-08 14:34:59.999999,938.4552089,11,0.00526,471.4803652,0,,,,,
10159,89770.53,89770.53,89640.99,89640.99,0.00014,2026-01-08 14:39:59.999999,12.5588064,2,7e-05,6.2839371,0,,,,,
10160,89554.02,89554.02,89382.47,89382.47,0.00513,2026-01-08 14:44:59.999999,459.391973,3,0.0,0.0,0,,,,,
10161,89253.49,89780.11,89253.49,89780.11,0.00125,2026-01-08 14:49:59.999999,112.1477458,4,0.00114,102.3298619,0,,,,,
10162,89900.26,90030.17,89900.26,89948.96,0.00107,2026-01-08 14:54:59.999999,96.2434734,4,0.00107,96.2434734,0,,,,,
10163,89948.96,89948.96,89948.96,89948.96,0.0129,2026-01-08 14:59:59.999999,1160.341584,3,0.0,0.0,0,,,,,
10164,89926.97,89926.97,89801.94,89801.94,0.00746,2026-01-08 15:04:59.999999,670.7014746,3,0.00746,670.7014746,0,,,,,
10165,90030.17,90158.01,90030.17,90142.47,0.00036,2026-01-08 15:09:59.999999,32.4451376,3,7e-05,6.3021119,0,,,,,
10166,90321.54,90321.54,90321.54,90321.54,0.00109,2026-01-08 15:14:59.999999,98.4504786,1,0.00109,98.4504786,0,,,,,
10167,90226.98,90421.04,90226.98,90421.04,0.00201,2026-01-08 15:19:59.999999,181.4179094,5,0.00201,181.4179094,0,,,,,
10168,90466.3,90466.31,90290.57,90290.57,0.00958,2026-01-08 15:24:59.999999,866.6548746,3,0.00951,860.3345347,0,,,,,
10169,90458.34,90782.5,90458.34,90782.5,0.04322,2026-01-08 15:29:59.999999,3916.4050778,10,0.04322,3916.4050778,0,,,,,
10170,90782.5,90782.5,90782.5,90782.5,0.0,2026-01-08 15:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10171,90290.57,90290.57,90290.57,90290.57,0.00031,2026-01-08 15:39:59.999999,27.9900767,2,0.0,0.0,0,,,,,
10172,90421.04,90421.04,90421.04,90421.04,7e-05,2026-01-08 15:44:59.999999,6.3294728,1,7e-05,6.3294728,0,,,,,
10173,90380.02,90380.02,90290.57,90290.57,0.0021,2026-01-08 15:49:59.999999,189.6959698,4,0.00192,173.4428719,0,,,,,
10174,90290.57,90421.04,90290.57,90421.04,9e-05,2026-01-08 15:54:59.999999,8.1352842,2,9e-05,8.1352842,0,,,,,
10175,90369.17,90369.17,90369.17,90369.17,0.00109,2026-01-08 15:59:59.999999,98.5023953,1,0.00109,98.5023953,0,,,,,
10176,90682.57,90682.57,90682.57,90682.57,7e-05,2026-01-08 16:04:59.999999,6.3477799,1,0.0,0.0,0,,,,,
10177,90682.57,90682.57,90682.57,90682.57,0.0,2026-01-08 16:09:59.999999,0.0,0,0.0,0.0,0,,,,,
10178,90551.71,90551.71,90551.71,90551.71,7e-05,2026-01-08 16:14:59.999999,6.3386197,1,0.0,0.0,0,,,,,
10179,90551.71,90578.55,90551.71,90578.55,0.00019,2026-01-08 16:19:59.999999,17.2080457,2,0.00012,10.869426,0,,,,,
10180,90345.96,90826.31,90345.96,90452.05,0.0421,2026-01-08 16:24:59.999999,3815.762526,12,0.04192,3799.4928269,-1,2782810,FILLED,70498.66,0.01,704.9866000000001
10181,90452.05,90452.05,90452.05,90452.05,0.0,2026-01-08 16:29:59.999999,0.0,0,0.0,0.0,0,,,,,
10182,90452.05,90452.05,90452.05,90452.05,0.0,2026-01-08 16:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10183,90290.57,90290.57,90290.57,90290.57,7e-05,2026-01-08 16:39:59.999999,6.3203399,1,0.0,0.0,0,,,,,
10184,90290.57,90290.57,90290.57,90290.57,0.0,2026-01-08 16:44:59.999999,0.0,0,0.0,0.0,0,,,,,
10185,90290.57,90290.57,90290.57,90290.57,0.0,2026-01-08 16:49:59.999999,0.0,0,0.0,0.0,0,,,,,
10186,90290.57,90290.57,90290.57,90290.57,0.0,2026-01-08 16:54:59.999999,0.0,0,0.0,0.0,0,,,,,
10187,90290.57,90290.57,90290.57,90290.57,0.0,2026-01-08 16:59:59.999999,0.0,0,0.0,0.0,0,,,,,
10188,90290.57,90290.57,90290.57,90290.57,0.0,2026-01-08 17:04:59.999999,0.0,0,0.0,0.0,0,,,,,
10189,90964.91,91090.18,90964.91,91090.18,0.00119,2026-01-08 17:09:59.999999,108.3171414,2,0.00119,108.3171414,0,,,,,
10190,91090.18,91090.18,91071.68,91078.56,0.00198,2026-01-08 17:14:59.999999,180.340015,3,0.00127,115.6659872,0,,,,,
10191,91078.56,91078.56,91078.56,91078.56,0.0,2026-01-08 17:19:59.999999,0.0,0,0.0,0.0,0,,,,,
10192,91079.22,91087.03,91079.22,91087.03,0.00401,2026-01-08 17:24:59.999999,365.2546948,2,0.00401,365.2546948,0,,,,,
10193,90944.1,90944.1,90870.06,90880.1,0.01009,2026-01-08 17:29:59.999999,917.2510913,5,0.0,0.0,0,,,,,
10194,90971.73,90971.73,90971.73,90971.73,0.00022,2026-01-08 17:34:59.999999,20.0137806,1,0.00022,20.0137806,0,,,,,
10195,91054.79,91054.79,91054.79,91054.79,0.00182,2026-01-08 17:39:59.999999,165.7197178,1,0.00182,165.7197178,0,,,,,
10196,91154.5,91154.5,91154.5,91154.5,0.00123,2026-01-08 17:44:59.999999,112.120035,1,0.00123,112.120035,0,,,,,
10197,91207.89,91276.51,91207.89,91276.51,0.00054,2026-01-08 17:49:59.999999,49.284512,2,0.00054,49.284512,0,,,,,
10198,91328.73,91328.73,91328.73,91328.73,0.00022,2026-01-08 17:54:59.999999,20.0923206,1,0.00022,20.0923206,0,,,,,
10199,91350.17,91350.17,91350.17,91350.17,0.00349,2026-01-08 17:59:59.999999,318.8120933,2,0.00349,318.8120933,0,,,,,
10200,91350.17,91350.17,91350.17,91350.17,0.0,2026-01-08 18:04:59.999999,0.0,0,0.0,0.0,0,,,,,
10201,91350.17,91350.17,91350.17,91350.17,0.0,2026-01-08 18:09:59.999999,0.0,0,0.0,0.0,0,,,,,
10202,91302.0,91302.0,91131.52,91131.52,0.00051,2026-01-08 18:14:59.999999,46.5111712,2,0.00051,46.5111712,0,,,,,
10203,91099.11,91201.5,91099.11,91201.5,0.01003,2026-01-08 18:19:59.999999,913.9526759,3,0.01003,913.9526759,0,,,,,
10204,91201.5,91231.21,91172.53,91231.21,0.02338,2026-01-08 18:24:59.999999,2132.928378,3,0.02232,2036.254788,0,,,,,
10205,91185.05,91218.52,91185.05,91218.52,0.00148,2026-01-08 18:29:59.999999,134.9730331,3,0.00148,134.9730331,0,,,,,
10206,91218.52,91218.52,91218.52,91218.52,0.0,2026-01-08 18:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10207,91095.86,91095.86,91095.86,91095.86,0.00116,2026-01-08 18:39:59.999999,105.6711976,1,0.00116,105.6711976,0,,,,,
10208,91076.27,91076.27,90944.85,90944.85,0.00014,2026-01-08 18:44:59.999999,12.7414784,2,0.0,0.0,0,,,,,
10209,90944.85,90944.85,90944.85,90944.85,0.0,2026-01-08 18:49:59.999999,0.0,0,0.0,0.0,0,,,,,
10210,91128.2,91128.2,91118.59,91118.59,0.00345,2026-01-08 18:54:59.999999,314.3902719,2,0.00345,314.3902719,0,,,,,
10211,91006.17,91006.17,90952.57,90952.57,0.00039,2026-01-08 18:59:59.999999,35.4816863,2,0.00019,17.2911723,0,,,,,
10212,91112.18,91112.18,91112.18,91112.18,5e-05,2026-01-08 19:04:59.999999,4.555609,1,5e-05,4.555609,0,,,,,
10213,91207.89,91216.34,91194.86,91194.86,0.00062,2026-01-08 19:09:59.999999,56.5473101,4,0.00062,56.5473101,0,,,,,
10214,91171.52,91171.52,91171.52,91171.52,0.00116,2026-01-08 19:14:59.999999,105.7589632,1,0.00116,105.7589632,0,,,,,
10215,91076.27,91089.48,90944.85,91089.48,0.09219,2026-01-08 19:19:59.999999,8390.2516131,7,0.04597,4186.3880611,0,,,,,
10216,91024.11,91024.11,91024.11,91024.11,0.00063,2026-01-08 19:24:59.999999,57.3451893,1,0.00063,57.3451893,0,,,,,
10217,91000.24,91021.66,90999.23,90999.23,0.01484,2026-01-08 19:29:59.999999,1350.6694382,5,0.00919,836.4486814,0,,,,,
10218,91144.41,91207.89,91144.41,91207.89,0.00026,2026-01-08 19:34:59.999999,23.7019902,2,0.00026,23.7019902,0,,,,,
10219,91207.89,91207.89,91207.89,91207.89,0.0,2026-01-08 19:39:59.999999,0.0,0,0.0,0.0,0,,,,,
10220,91207.89,91207.89,91207.89,91207.89,0.00106,2026-01-08 19:44:59.999999,96.6803634,2,0.0,0.0,0,,,,,
10221,91115.5,91115.5,91115.5,91115.5,0.00016,2026-01-08 19:49:59.999999,14.57848,1,0.00016,14.57848,0,,,,,
10222,91076.27,91076.27,91041.37,91041.37,0.00018,2026-01-08 19:54:59.999999,16.3898896,2,0.0,0.0,0,,,,,
10223,90944.85,90944.85,90813.61,90813.61,0.00014,2026-01-08 19:59:59.999999,12.7230922,2,0.0,0.0,0,,,,,
10224,90863.22,90863.42,90682.57,90682.57,0.00709,2026-01-08 20:04:59.999999,643.8926335,6,0.00118,107.1910936,0,,,,,
10225,90591.04,90591.04,90551.71,90551.71,0.00144,2026-01-08 20:09:59.999999,130.4483445,2,0.00137,124.1097248,0,,,,,
10226,90551.71,90551.71,90551.71,90551.71,0.0,2026-01-08 20:14:59.999999,0.0,0,0.0,0.0,0,,,,,
10227,90639.79,90639.79,90639.79,90639.79,0.00015,2026-01-08 20:19:59.999999,13.5959685,1,0.00015,13.5959685,0,,,,,
10228,90628.49,90628.49,90628.49,90628.49,6e-05,2026-01-08 20:24:59.999999,5.4377094,1,0.0,0.0,0,,,,,
10229,90585.69,90585.69,90585.69,90585.69,0.00161,2026-01-08 20:29:59.999999,145.8429609,2,0.00161,145.8429609,0,,,,,
10230,90585.69,90585.69,90585.69,90585.69,0.0,2026-01-08 20:34:59.999999,0.0,0,0.0,0.0,0,,,,,
10231,90585.69,90585.69,90585.69,90585.69,0.0,2026-01-08 20:39:59.999999,0.0,0,0.0,0.0,0,,,,,
10232,90791.61,90791.61,90719.54,90719.54,0.00061,2026-01-08 20:44:59.999999,55.359099,2,0.00028,25.4216508,0,,,,,
10233,90824.65,90824.65,90818.27,90818.27,0.00334,2026-01-08 20:49:59.999999,303.3438678,4,0.00334,303.3438678,0,,,,,
10234,90818.27,90818.27,90818.27,90818.27,0.0,2026-01-08 20:54:59.999999,0.0,0,0.0,0.0,0,,,,,
10235,90923.87,90923.87,90923.87,90923.87,0.00016,2026-01-08 20:59:59.999999,14.5478192,1,0.00016,14.5478192,0,,,,,
10236,90952.76,90952.76,90952.76,90952.76,0.00075,2026-01-08 21:04:59.999999,68.21457,1,0.00075,68.21457,0,,,,,
10237,90952.76,90952.76,90952.76,90952.76,0.0,2026-01-08 21:09:59.999999,0.0,0,0.0,0.0,0,,,,,
10238,91097.12,91097.12,91097.12,91097.12,0.00354,2026-01-08 21:14:59.999999,322.4838048,2,0.00354,322.4838048,0,,,,,
10239,91083.68,91083.68,91009.63,91060.44,0.00313,2026-01-08 21:19:59.999999,284.8998647,3,0.00313,284.8998647,0,,,,,
10240,91060.44,91060.44,91060.44,91060.44,0.00037,2026-01-08 21:24:59.999999,33.6923628,2,0.00037,33.6923628,0,,,,,
10241,91060.44,91060.44,91060.44,91060.44,0.0,2026-01-08 21:29:59.999999,0.0,0,0.0,0.0,0,,,,,
10242,91033.11,91083.68,91033.11,91083.68,0.00207,2026-01-08 21:34:59.999999,188.5261244,3,0.00207,188.5261244,0,,,,,
10243,91112.3,91112.3,91112.3,91112.3,0.02318,2026-01-08 21:39:59.999999,2111.983114,1,0.0,0.0,0,,,,,
10244,91112.3,91112.3,91112.3,91112.3,0.0,2026-01-08 21:44:59.999999,0.0,0,0.0,0.0,0,,,,,
10245,91242.06,91242.06,91227.78,91227.78,0.01335,2026-01-08 21:49:59.999999,1218.0740754,4,0.01211,1104.933921,0,,,,,
10246,91227.78,91227.78,91227.78,91227.78,0.0,2026-01-08 21:54:59.999999,0.0,0,0.0,0.0,0,,,,,
10247,91227.78,91227.78,91227.78,91227.78,0.0,2026-01-08 21:59:59.999999,0.0,0,0.0,0.0,0,,,,,
10248,91227.78,91227.78,91227.78,91227.78,0.0,2026-01-08 22:04:59.999999,0.0,0,0.0,0.0,0,,,,,
10249,91202.51,91202.51,91139.33,91139.33,0.00103,2026-01-08 22:09:59.999999,93.9240539,2,0.00103,93.9240539,0,,,,,
10250,91339.69,91339.69,91339.69,91339.69,7e-05,2026-01-08 22:14:59.999999,6.3937783,1,7e-05,6.3937783,0,,,,,
10251,91358.03,91358.03,91358.03,91358.03,0.0055,2026-01-08 22:19:59.999999,502.469165,1,0.0055,502.469165,0,,,,,
10252,91306.23,91306.23,91306.23,91306.23,0.00211,2026-01-08 22:24:59.999999,192.6561453,1,0.00211,192.6561453,0,,,,,
10253,91306.23,91306.23,91306.23,91306.23,0.0,2026-01-08 22:29:59.999999,0.0,0,0.0,0.0,0,,,,,
