1764835200000000,90990.23000000,99000.00000000,90990.23000000,99000.00000000,0.01015000,1764835499999999,1004.36941380,2,0.01015000,1004.36941380,0
1764835500000000,93888.00000000,93888.00000000,93081.75000000,93386.00000000,0.00551000,1764835799999999,514.79249500,4,0.00000000,0.00000000,0
1764835800000000,93586.00000000,93586.00000000,93306.00000000,93306.00000000,0.00795000,1764836099999999,742.41670000,5,0.00000000,0.00000000,0
1764836100000000,93306.00000000,93306.00000000,93306.00000000,93306.00000000,0.00000000,1764836399999999,0.00000000,0,0.00000000,0.00000000,0
1764836400000000,93227.98000000,93227.98000000,93227.98000000,93227.98000000,0.00021000,1764836699999999,19.57787580,1,0.00021000,19.57787580,0
1764836700000000,93226.17000000,93241.93000000,93174.88000000,93175.05000000,0.01410000,1764836999999999,1314.38046460,15,0.01410000,1314.38046460,0
1764837000000000,93125.13000000,93182.61000000,93077.14000000,93182.61000000,0.02669000,1764837299999999,2486.08864690,29,0.02669000,2486.08864690,0
1764837300000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764837599999999,0.00000000,0,0.00000000,0.00000000,0
1764837600000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764837899999999,0.00000000,0,0.00000000,0.00000000,0
1764837900000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764838199999999,0.00000000,0,0.00000000,0.00000000,0
1764838200000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764838499999999,0.00000000,0,0.00000000,0.00000000,0
1764838500000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764838799999999,0.00000000,0,0.00000000,0.00000000,0
1764838800000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764839099999999,0.00000000,0,0.00000000,0.00000000,0
1764839100000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764839399999999,0.00000000,0,0.00000000,0.00000000,0
1764839400000000,93428.30000000,93428.30000000,93428.06000000,93428.06000000,0.00188000,1764839699999999,175.64497840,2,0.00188000,175.64497840,0
1764839700000000,93379.45000000,93379.45000000,93319.19000000,93321.69000000,0.00940000,1764839999999999,877.65321300,11,0.00940000,877.65321300,0
1764840000000000,93321.69000000,93321.69000000,93321.69000000,93321.69000000,0.00000000,1764840299999999,0.00000000,0,0.00000000,0.00000000,0
1764840300000000,93398.23000000,93398.23000000,93385.73000000,93385.73000000,0.00188000,1764840599999999,175.57692240,2,0.00188000,175.57692240,0
1764840600000000,93492.24000000,93494.58000000,93492.24000000,93494.58000000,0.00188000,1764840899999999,175.76766820,3,0.00188000,175.76766820,0
1764840900000000,93494.58000000,93494.58000000,93494.58000000,93494.58000000,0.00000000,1764841199999999,0.00000000,0,0.00000000,0.00000000,0
1764841200000000,93494.58000000,93494.58000000,93494.58000000,93494.58000000,0.00000000,1764841499999999,0.00000000,0,0.00000000,0.00000000,0
1764841500000000,93464.06000000,93493.28000000,93464.06000000,93481.13000000,0.00499000,1764841799999999,466.46638380,7,0.00388000,362.70232950,0
1764841800000000,93481.13000000,93481.13000000,93481.13000000,93481.13000000,0.00000000,1764842099999999,0.00000000,0,0.00000000,0.00000000,0
1764842100000000,93512.70000000,93512.70000000,93512.70000000,93512.70000000,0.00188000,1764842399999999,175.80387600,2,0.00188000,175.80387600,0
1764842400000000,93574.12000000,93574.12000000,93569.96000000,93569.96000000,0.00188000,1764842699999999,175.91543520,2,0.00188000,175.91543520,0
1764842700000000,93569.96000000,93569.96000000,93569.96000000,93569.96000000,0.00000000,1764842999999999,0.00000000,0,0.00000000,0.00000000,0
1764843000000000,93569.96000000,93569.96000000,93569.96000000,93569.96000000,0.00000000,1764843299999999,0.00000000,0,0.00000000,0.00000000,0
1764843300000000,93569.96000000,93569.96000000,93569.96000000,93569.96000000,0.00000000,1764843599999999,0.00000000,0,0.00000000,0.00000000,0
1764843600000000,93569.96000000,93569.96000000,93569.96000000,93569.96000000,0.00000000,1764843899999999,0.00000000,0,0.00000000,0.00000000,0
1764843900000000,93569.96000000,93569.96000000,93569.96000000,93569.96000000,0.00000000,1764844199999999,0.00000000,0,0.00000000,0.00000000,0
1764844200000000,93569.96000000,93569.96000000,93569.96000000,93569.96000000,0.00000000,1764844499999999,0.00000000,0,0.00000000,0.00000000,0
1764844500000000,93569.96000000,93569.96000000,93569.96000000,93569.96000000,0.00000000,1764844799999999,0.00000000,0,0.00000000,0.00000000,0
1764844800000000,93235.36000000,93235.36000000,93235.36000000,93235.36000000,0.00010000,1764845099999999,9.32353600,1,0.00000000,0.00000000,0
1764845100000000,93235.36000000,93235.36000000,93235.36000000,93235.36000000,0.00000000,1764845399999999,0.00000000,0,0.00000000,0.00000000,0
1764845400000000,93241.52000000,93241.52000000,93241.52000000,93241.52000000,0.00009000,1764845699999999,8.39173680,1,0.00009000,8.39173680,0
1764845700000000,93275.87000000,93532.51000000,93182.61000000,93182.61000000,0.00213000,1764845999999999,198.72867710,4,0.00107000,99.94120010,0
1764846000000000,93182.61000000,93182.61000000,93182.61000000,93182.61000000,0.00000000,1764846299999999,0.00000000,0,0.00000000,0.00000000,0
1764846300000000,93293.58000000,93293.58000000,93293.58000000,93293.58000000,0.00005000,1764846599999999,4.66467900,1,0.00005000,4.66467900,0
1764846600000000,93262.19000000,93262.19000000,93262.19000000,93262.19000000,0.00017000,1764846899999999,15.85457230,1,0.00017000,15.85457230,0
1764846900000000,93202.36000000,93202.36000000,92854.69000000,92854.69000000,0.00708000,1764847199999999,659.21887180,4,0.00000000,0.00000000,0
1764847200000000,93162.38000000,93162.38000000,93162.38000000,93162.38000000,0.00054000,1764847499999999,50.30768520,1,0.00054000,50.30768520,0
1764847500000000,93162.38000000,93162.38000000,93162.38000000,93162.38000000,0.00080000,1764847799999999,74.52990400,1,0.00000000,0.00000000,0
1764847800000000,92729.03000000,92821.86000000,92729.03000000,92821.86000000,0.00201000,1764848099999999,186.47818030,3,0.00201000,186.47818030,0
1764848100000000,92812.87000000,93071.91000000,92134.53000000,92267.67000000,0.07429000,1764848399999999,6896.58367930,19,0.07429000,6896.58367930,0
1764848400000000,92267.67000000,92267.67000000,92267.67000000,92267.67000000,0.00000000,1764848699999999,0.00000000,0,0.00000000,0.00000000,0
1764848700000000,92885.96000000,92970.97000000,92885.96000000,92970.97000000,0.00098000,1764848999999999,91.06321690,3,0.00098000,91.06321690,0
1764849000000000,92970.97000000,92970.97000000,92970.97000000,92970.97000000,0.00000000,1764849299999999,0.00000000,0,0.00000000,0.00000000,0
1764849300000000,92970.97000000,92970.97000000,92970.97000000,92970.97000000,0.00000000,1764849599999999,0.00000000,0,0.00000000,0.00000000,0
1764849600000000,92970.97000000,92970.97000000,92970.97000000,92970.97000000,0.00000000,1764849899999999,0.00000000,0,0.00000000,0.00000000,0
1764849900000000,92954.53000000,92954.53000000,92954.53000000,92954.53000000,0.00054000,1764850199999999,50.19544620,1,0.00054000,50.19544620,0
1764850200000000,92954.53000000,92954.53000000,92954.53000000,92954.53000000,0.00000000,1764850499999999,0.00000000,0,0.00000000,0.00000000,0
1764850500000000,92970.97000000,92970.97000000,92970.97000000,92970.97000000,0.00208000,1764850799999999,193.37961760,2,0.00000000,0.00000000,0
1764850800000000,92970.97000000,93120.07000000,92829.90000000,93120.07000000,0.18305000,1764851099999999,17045.39559520,5,0.18256000,16999.83981990,0
1764851100000000,92802.17000000,92828.44000000,92802.17000000,92828.44000000,0.00015000,1764851399999999,13.92242710,2,0.00015000,13.92242710,0
1764851400000000,92828.44000000,92828.44000000,92828.44000000,92828.44000000,0.00000000,1764851699999999,0.00000000,0,0.00000000,0.00000000,0
1764851700000000,92936.28000000,92936.28000000,92936.28000000,92936.28000000,0.00007000,1764851999999999,6.50553960,1,0.00007000,6.50553960,0
1764852000000000,93070.58000000,93105.39000000,93070.58000000,93105.39000000,0.00044000,1764852299999999,40.96393490,2,0.00044000,40.96393490,0
1764852300000000,93105.39000000,93105.39000000,93105.39000000,93105.39000000,0.00000000,1764852599999999,0.00000000,0,0.00000000,0.00000000,0
1764852600000000,93105.39000000,93105.39000000,93105.39000000,93105.39000000,0.00000000,1764852899999999,0.00000000,0,0.00000000,0.00000000,0
1764852900000000,93105.39000000,93105.39000000,93105.39000000,93105.39000000,0.00000000,1764853199999999,0.00000000,0,0.00000000,0.00000000,0
1764853200000000,92828.44000000,92828.44000000,92668.26000000,92668.26000000,0.00116000,1764853499999999,107.66793890,6,0.00000000,0.00000000,0
1764853500000000,92668.26000000,92668.26000000,92668.26000000,92668.26000000,0.00000000,1764853799999999,0.00000000,0,0.00000000,0.00000000,0
1764853800000000,92668.26000000,92668.26000000,92668.26000000,92668.26000000,0.00000000,1764854099999999,0.00000000,0,0.00000000,0.00000000,0
1764854100000000,92695.27000000,93052.21000000,91833.91000000,91833.91000000,0.01463000,1764854399999999,1355.41963470,17,0.01040000,966.73665070,0
1764854400000000,92727.52000000,92773.92000000,92727.52000000,92773.92000000,0.00188000,1764854699999999,174.38814480,4,0.00188000,174.38814480,0
1764854700000000,92816.37000000,92816.37000000,92534.54000000,92668.26000000,0.00296000,1764854999999999,274.66463280,5,0.00296000,274.66463280,0
1764855000000000,92761.76000000,92802.17000000,92761.76000000,92802.17000000,0.00061000,1764855299999999,56.58750230,2,0.00061000,56.58750230,0
1764855300000000,92802.17000000,92802.17000000,92802.17000000,92802.17000000,0.00000000,1764855599999999,0.00000000,0,0.00000000,0.00000000,0
1764855600000000,92802.17000000,92802.17000000,92802.17000000,92802.17000000,0.00007000,1764855899999999,6.49615190,1,0.00007000,6.49615190,0
1764855900000000,92534.54000000,92659.04000000,92534.54000000,92659.04000000,0.00102000,1764856199999999,94.50350580,2,0.00095000,88.02608800,0
1764856200000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00007000,1764856499999999,6.47741780,1,0.00007000,6.47741780,0
1764856500000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00000000,1764856799999999,0.00000000,0,0.00000000,0.00000000,0
1764856800000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00000000,1764857099999999,0.00000000,0,0.00000000,0.00000000,0
1764857100000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00000000,1764857399999999,0.00000000,0,0.00000000,0.00000000,0
1764857400000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00000000,1764857699999999,0.00000000,0,0.00000000,0.00000000,0
1764857700000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00000000,1764857999999999,0.00000000,0,0.00000000,0.00000000,0
1764858000000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00000000,1764858299999999,0.00000000,0,0.00000000,0.00000000,0
1764858300000000,92668.26000000,92668.26000000,92668.26000000,92668.26000000,0.00007000,1764858599999999,6.48677820,1,0.00007000,6.48677820,0
1764858600000000,92802.16000000,92802.16000000,92756.78000000,92756.78000000,0.00194000,1764858899999999,179.99353320,2,0.00094000,87.19137320,0
1764858900000000,92619.84000000,92619.84000000,92619.84000000,92619.84000000,0.00100000,1764859199999999,92.61984000,1,0.00100000,92.61984000,0
1764859200000000,92704.96000000,92704.96000000,92704.96000000,92704.96000000,0.00094000,1764859499999999,87.14266240,1,0.00094000,87.14266240,0
1764859500000000,92704.96000000,92704.96000000,92704.96000000,92704.96000000,0.00000000,1764859799999999,0.00000000,0,0.00000000,0.00000000,0
1764859800000000,92668.25000000,92668.25000000,92001.59000000,92001.59000000,0.00195000,1764860099999999,180.06976050,2,0.00095000,87.40151050,0
1764860100000000,92001.58000000,92001.58000000,92001.58000000,92001.58000000,0.00007000,1764860399999999,6.44011060,1,0.00000000,0.00000000,0
1764860400000000,92134.53000000,92134.53000000,92134.53000000,92134.53000000,0.00007000,1764860699999999,6.44941710,1,0.00007000,6.44941710,0
1764860700000000,92267.67000000,92401.01000000,92267.67000000,92401.01000000,0.00014000,1764860999999999,12.92680760,2,0.00014000,12.92680760,0
1764861000000000,92534.54000000,92534.54000000,92534.54000000,92534.54000000,0.00007000,1764861299999999,6.47741780,1,0.00007000,6.47741780,0
1764861300000000,92668.26000000,92668.26000000,92668.26000000,92668.26000000,0.00007000,1764861599999999,6.48677820,1,0.00007000,6.48677820,0
1764861600000000,92802.17000000,92802.17000000,92802.17000000,92802.17000000,0.00007000,1764861899999999,6.49615190,1,0.00007000,6.49615190,0
1764861900000000,92802.17000000,92802.17000000,92802.17000000,92802.17000000,0.00000000,1764862199999999,0.00000000,0,0.00000000,0.00000000,0
1764862200000000,92802.17000000,92802.17000000,92802.17000000,92802.17000000,0.00000000,1764862499999999,0.00000000,0,0.00000000,0.00000000,0
1764862500000000,92668.26000000,93070.58000000,92668.26000000,93070.58000000,0.00035000,1764862799999999,32.50894990,5,0.00035000,32.50894990,0
1764862800000000,92866.84000000,93138.62000000,92866.84000000,93138.62000000,0.00222000,1764863099999999,206.62096280,3,0.00222000,206.62096280,0
1764863100000000,93138.62000000,93138.62000000,93138.62000000,93138.62000000,0.00000000,1764863399999999,0.00000000,0,0.00000000,0.00000000,0
1764863400000000,93138.62000000,93138.62000000,93138.62000000,93138.62000000,0.00000000,1764863699999999,0.00000000,0,0.00000000,0.00000000,0
1764863700000000,92936.28000000,92936.28000000,92936.28000000,92936.28000000,0.00007000,1764863999999999,6.50553960,1,0.00007000,6.50553960,0
1764864000000000,92936.28000000,92936.28000000,92936.28000000,92936.28000000,0.00000000,1764864299999999,0.00000000,0,0.00000000,0.00000000,0
1764864300000000,92936.28000000,92936.28000000,92936.28000000,92936.28000000,0.00000000,1764864599999999,0.00000000,0,0.00000000,0.00000000,0
1764864600000000,92802.17000000,92802.17000000,92802.17000000,92802.17000000,0.00007000,1764864899999999,6.49615190,1,0.00007000,6.49615190,0
1764864900000000,92936.28000000,92936.28000000,92936.28000000,92936.28000000,0.00007000,1764865199999999,6.50553960,1,0.00007000,6.50553960,0
1764865200000000,93030.93000000,93030.93000000,93030.93000000,93030.93000000,0.00042000,1764865499999999,39.07299060,1,0.00000000,0.00000000,0
1764865500000000,93030.93000000,93030.93000000,93030.93000000,93030.93000000,0.00000000,1764865799999999,0.00000000,0,0.00000000,0.00000000,0
1764865800000000,93030.93000000,93030.93000000,93030.93000000,93030.93000000,0.00000000,1764866099999999,0.00000000,0,0.00000000,0.00000000,0
1764866100000000,93030.93000000,93030.93000000,93030.93000000,93030.93000000,0.00000000,1764866399999999,0.00000000,0,0.00000000,0.00000000,0
1764866400000000,93030.93000000,93030.93000000,93030.93000000,93030.93000000,0.00000000,1764866699999999,0.00000000,0,0.00000000,0.00000000,0
1764866700000000,92655.59000000,92659.19000000,92655.59000000,92659.19000000,0.00190000,1764866999999999,176.04904100,2,0.00190000,176.04904100,0
1764867000000000,92659.19000000,92659.19000000,92659.19000000,92659.19000000,0.00000000,1764867299999999,0.00000000,0,0.00000000,0.00000000,0
1764867300000000,92659.19000000,92659.19000000,92659.19000000,92659.19000000,0.00000000,1764867599999999,0.00000000,0,0.00000000,0.00000000,0
1764867600000000,92659.19000000,92659.19000000,92659.19000000,92659.19000000,0.00000000,1764867899999999,0.00000000,0,0.00000000,0.00000000,0
1764867900000000,92287.83000000,92580.02000000,92287.83000000,92580.02000000,0.01043000,1764868199999999,965.44863620,4,0.01043000,965.44863620,0
1764868200000000,92195.21000000,92929.83000000,92151.22000000,92444.70000000,0.43078000,1764868499999999,39936.48897740,17,0.43078000,39936.48897740,0
1764868500000000,92444.70000000,92444.70000000,92444.70000000,92444.70000000,0.00000000,1764868799999999,0.00000000,0,0.00000000,0.00000000,0
1764868800000000,92444.70000000,92444.70000000,92444.70000000,92444.70000000,0.00000000,1764869099999999,0.00000000,0,0.00000000,0.00000000,0
1764869100000000,92444.70000000,92444.70000000,92444.70000000,92444.70000000,0.00000000,1764869399999999,0.00000000,0,0.00000000,0.00000000,0
1764869400000000,92444.70000000,92444.70000000,92444.70000000,92444.70000000,0.00000000,1764869699999999,0.00000000,0,0.00000000,0.00000000,0
1764869700000000,92444.70000000,92444.70000000,92444.70000000,92444.70000000,0.00000000,1764869999999999,0.00000000,0,0.00000000,0.00000000,0
1764870000000000,92001.58000000,92001.58000000,92001.58000000,92001.58000000,0.00007000,1764870299999999,6.44011060,1,0.00000000,0.00000000,0
1764870300000000,92001.58000000,92001.58000000,92001.58000000,92001.58000000,0.00000000,1764870599999999,0.00000000,0,0.00000000,0.00000000,0
1764870600000000,92134.53000000,92267.67000000,92134.53000000,92267.67000000,0.00014000,1764870899999999,12.90815400,2,0.00014000,12.90815400,0
1764870900000000,92267.67000000,92267.67000000,92267.67000000,92267.67000000,0.00000000,1764871199999999,0.00000000,0,0.00000000,0.00000000,0
1764871200000000,92267.67000000,92267.67000000,92267.67000000,92267.67000000,0.00000000,1764871499999999,0.00000000,0,0.00000000,0.00000000,0
1764871500000000,92267.67000000,92267.67000000,92267.67000000,92267.67000000,0.00000000,1764871799999999,0.00000000,0,0.00000000,0.00000000,0
1764871800000000,92267.67000000,92267.67000000,92267.67000000,92267.67000000,0.00000000,1764872099999999,0.00000000,0,0.00000000,0.00000000,0
